"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6631,41.5,41.5,58.5,"Onex GE","Onex (GE)","Onex GE",,"Les habitants d'Onex rejettent la loi cantonale sur l'ouverture dominicale des magasins avec 58,5 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6632,47.2,47.2,52.8,"Perly-Certoux GE","Perly-Certoux (GE)","Perly-Certoux GE",,"Les habitants de Perly-Certoux rejettent la loi cantonale sur l'ouverture dominicale des magasins avec 52,8 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6633,47.7,47.7,52.3,"Plan-les-Ouates GE","Plan-les-Ouates (GE)","Plan-les-Ouates GE",,"Les habitants de Plan-les-Ouates rejettent la loi cantonale sur l'ouverture dominicale des magasins avec 52,3 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6634,56.1,56.1,43.9,"Pregny-Chambésy GE","Pregny-Chambésy (GE)","Pregny-Chambésy GE",,"Les habitants de Pregny-Chambésy acceptent avec 56,1 pour cent de oui la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6635,49.5,49.5,50.5,"PresinGE","Presinge (GE)","PresinGE",,"Les habitants de Presinge s'opposent à la loi cantonale sur l'ouverture dominicale des magasins avec 50,5 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6636,44.5,44.5,55.5,"PuplinGE","Puplinge (GE)","PuplinGE",,"A Puplinge, les habitants disent non à 55,5 pour cent à la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6637,51.4,51.4,48.6,"Russin GE","Russin (GE)","Russin GE",,"Les habitants de Russin acceptent avec 51,4 pour cent de oui la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6638,48.3,48.3,51.7,"Satigny GE","Satigny (GE)","Satigny GE",,"Les habitants de Satigny s'opposent à la loi cantonale sur l'ouverture dominicale des magasins avec 51,7 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6639,43.5,43.5,56.5,"Soral GE","Soral (GE)","Soral GE",,"Les habitants de Soral s'opposent à la loi cantonale sur l'ouverture dominicale des magasins avec 56,5 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6640,49.6,49.6,50.4,"Thônex GE","Thônex (GE)","Thônex GE",,"Les habitants de Thônex s'opposent à la loi cantonale sur l'ouverture dominicale des magasins avec 50,4 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6641,54.4,54.4,45.6,"Troinex GE","Troinex (GE)","Troinex GE",,"A Troinex, les habitants disent oui à 54,4 pour cent à la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Un référendum avait été lancé.",
6642,67.4,67.4,32.6,"Vandoeuvres GE","Vandoeuvres (GE)","Vandoeuvres GE",,"Les habitants de Vandoeuvres approuvent avec 67,4 pour cent de oui la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6643,39.2,39.2,60.8,"Vernier GE","Vernier (GE)","Vernier GE",,"Les habitants de Vernier s'opposent à la loi cantonale sur l'ouverture dominicale des magasins avec 60,8 pour cent de non. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6644,46.9,46.9,53.1,"Versoix GE","Versoix (GE)","Versoix GE",,"A Versoix, les habitants disent non à 53,1 pour cent à la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
6645,57.7,57.7,42.3,"Veyrier GE","Veyrier (GE)","Veyrier GE",,"Les habitants de Veyrier approuvent avec 57,7 pour cent de oui la loi cantonale sur l'ouverture dominicale des magasins. Le nouveau texte permet notamment l'ouverture des magasins trois dimanches par an, ainsi que le 31 décembre. Il était combattu par un référendum.",
