"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
14,50,0,0,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
21,50,0,0,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
22,26.7,26.7,73.3,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die Justizinitiative mit 73,3 Prozent abgelehnt.","A Benken (ZH), les habitants disent non à 73,3 pour cent à l'initiative sur la justice.","Da Benken ZH è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 73,3 percento dei voti."
23,37.8,37.8,62.2,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für die Justizinitiative in Berg am Irchel: Mit 222 Nein-Stimmen zu 135 Ja-Stimmen oder 62,2 Prozent hat die Gemeinde das Volksbegehren verworfen.","L'initiative ""Désignation des juges fédéraux par tirage au sort"" n'a pas convaincu à Berg am Irchel. Les citoyens de la commune ont refusé le texte avec 62,2 pour cent de non.","Con il 62,2 percento di ""no"", i cittadini del comune di Berg am Irchel hanno bocciato l'Iniziativa sulla giustizia"
24,28,28,72,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zur Justizinitiative in Buch am Irchel: Mit 371 Nein- zu 144 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 72 Prozent.","C'est non à l'initiative sur la justice à Buch am Irchel. Les habitants ont refusé le texte à 72 pour cent.","A Buch am Irchel i cittadini hanno respinto, con il 72 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
25,50,0,0,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
26,50,0,0,"Dorf ZH","Dorf (ZH)","Dorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
27,50,0,0,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
28,24.1,24.1,75.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Justizinitiative keine Mehrheit gefunden. Auf 75,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Flaach. Le texte a été rejeté avec 75,9 pour cent de non.","Nel comune di Flaach l'Iniziativa sulla giustizia è stata bocciata con il 75,9 percento dei voti."
29,50,0,0,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
30,50,0,0,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
31,50,0,0,"Henggart ZH","Henggart (ZH)","Henggart ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
32,32.5,32.5,67.5,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zur Justizinitiative in Humlikon: Mit 172 Nein- zu 83 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,5 Prozent.","C'est non à l'initiative sur la justice à Humlikon. Les habitants ont refusé le texte à 67,5 pour cent.","A Humlikon i cittadini hanno respinto, con il 67,5 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
33,50,0,0,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
34,31.3,31.3,68.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für die Justizinitiative in Laufen-Uhwiesen: Mit 611 Nein-Stimmen zu 278 Ja-Stimmen oder 68,7 Prozent hat die Gemeinde das Volksbegehren verworfen.","L'initiative ""Désignation des juges fédéraux par tirage au sort"" n'a pas convaincu à Laufen-Uhwiesen. Les citoyens de la commune ont refusé le texte avec 68,7 pour cent de non.","Con il 68,7 percento di ""no"", i cittadini del comune di Laufen-Uhwiesen hanno bocciato l'Iniziativa sulla giustizia"
35,50,0,0,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
37,31.7,31.7,68.3,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat die Justizinitiative mit 68,3 Prozent abgelehnt.","A Ossingen, les habitants disent non à 68,3 pour cent à l'initiative sur la justice.","Da Ossingen è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 68,3 percento dei voti."
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
39,36.1,36.1,63.9,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat die Justizinitiative keine Mehrheit gefunden. Auf 63,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Thalheim an der Thur. Le texte a été rejeté avec 63,9 pour cent de non.","Nel comune di Thalheim an der Thur l'Iniziativa sulla giustizia è stata bocciata con il 63,9 percento dei voti."
40,28.2,28.2,71.8,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zur Justizinitiative in Trüllikon: Mit 415 Nein- zu 163 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 71,8 Prozent.","C'est non à l'initiative sur la justice à Trüllikon. Les habitants ont refusé le texte à 71,8 pour cent.","A Trüllikon i cittadini hanno respinto, con il 71,8 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
41,22.3,22.3,77.7,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zur Justizinitiative in Truttikon. Die Gemeinde hat das Volksbegehren mit 77,7 Prozent abgelehnt.","A Truttikon, les citoyens rejettent l'initiative sur la justice, avec 77,7 pour cent de non.","Nel comune di Truttikon l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 77,7 percento dei voti."
43,26.2,26.2,73.8,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,8 Prozent verworfen.","Les habitants de Volken rejettent à 73,8 pour cent des voix l'initiative sur la justice.","I cittadini di Volken si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 73,8 percento dei voti."
51,31.4,31.4,68.6,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zur Justizinitiative in Bachenbülach: Mit 1'073 Nein- zu 491 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 68,6 Prozent.","C'est non à l'initiative sur la justice à Bachenbülach. Les habitants ont refusé le texte à 68,6 pour cent.","A Bachenbülach i cittadini hanno respinto, con il 68,6 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
52,50,0,0,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,32.5,32.5,67.5,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur Justizinitiative in Dietlikon: Mit 2'057 Nein- zu 990 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,5 Prozent.","C'est non à l'initiative sur la justice à Dietlikon. Les habitants ont refusé le texte à 67,5 pour cent.","A Dietlikon i cittadini hanno respinto, con il 67,5 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
55,50,0,0,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
56,50,0,0,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
57,33.7,33.7,66.3,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","66,3 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen sagen Nein zur Justizinitiative.","Les habitants de Freienstein-Teufen s'opposent à l'initiative ""Désignation des juges fédéraux par tirage au sort"" avec 66,3 pour cent de non.","No all'Iniziativa sulla giustizia nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 66,3 percento dei voti."
58,50,0,0,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
59,30,30,70,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Nein zur Justizinitiative in Hochfelden. Die Gemeinde hat das Volksbegehren mit 70 Prozent abgelehnt.","A Hochfelden, les citoyens rejettent l'initiative sur la justice, avec 70 pour cent de non.","Nel comune di Hochfelden l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 70 percento dei voti."
60,33.1,33.1,66.9,"Höri ZH","Höri (ZH)","Höri ZH","Nein zur Justizinitiative in Höri. Die Gemeinde hat das Volksbegehren mit 66,9 Prozent abgelehnt.","A Höri, les citoyens rejettent l'initiative sur la justice, avec 66,9 pour cent de non.","Nel comune di Höri l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 66,9 percento dei voti."
61,34.7,34.7,65.3,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,3 Prozent verworfen.","Les habitants de Hüntwangen rejettent à 65,3 pour cent des voix l'initiative sur la justice.","I cittadini di Hüntwangen si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 65,3 percento dei voti."
62,50,0,0,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
63,29.2,29.2,70.8,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Nein zur Justizinitiative in Lufingen. Die Gemeinde hat das Volksbegehren mit 70,8 Prozent abgelehnt.","A Lufingen, les citoyens rejettent l'initiative sur la justice, avec 70,8 pour cent de non.","Nel comune di Lufingen l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 70,8 percento dei voti."
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,30.9,30.9,69.1,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat die Justizinitiative mit 69,1 Prozent abgelehnt.","A Oberembrach, les habitants disent non à 69,1 pour cent à l'initiative sur la justice.","Da Oberembrach è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 69,1 percento dei voti."
66,50,0,0,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
67,33.8,33.8,66.2,"Rafz ZH","Rafz (ZH)","Rafz ZH","Nein zur Justizinitiative in Rafz: Mit 1'360 Nein- zu 693 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 66,2 Prozent.","C'est non à l'initiative sur la justice à Rafz. Les habitants ont refusé le texte à 66,2 pour cent.","A Rafz i cittadini hanno respinto, con il 66,2 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
68,50,0,0,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
69,30.9,30.9,69.1,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","In Wallisellen hat die Justizinitiative keine Mehrheit gefunden. Auf 69,1 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Wallisellen. Le texte a été rejeté avec 69,1 pour cent de non.","Nel comune di Wallisellen l'Iniziativa sulla giustizia è stata bocciata con il 69,1 percento dei voti."
70,35.1,35.1,64.9,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","Nein zur Justizinitiative in Wasterkingen. Die Gemeinde hat das Volksbegehren mit 64,9 Prozent abgelehnt.","A Wasterkingen, les citoyens rejettent l'initiative sur la justice, avec 64,9 pour cent de non.","Nel comune di Wasterkingen l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 64,9 percento dei voti."
71,37.2,37.2,62.8,"Wil ZH","Wil (ZH)","Wil ZH ZH","Nein zur Justizinitiative in Wil ZH. Die Gemeinde hat das Volksbegehren mit 62,8 Prozent abgelehnt.","A Wil (ZH), les citoyens rejettent l'initiative sur la justice, avec 62,8 pour cent de non.","Nel comune di Wil ZH l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 62,8 percento dei voti."
72,29.4,29.4,70.6,"Winkel ZH","Winkel (ZH)","Winkel ZH","Keine Mehrheit für die Justizinitiative in Winkel: Mit 1'635 Nein-Stimmen zu 681 Ja-Stimmen oder 70,6 Prozent hat die Gemeinde das Volksbegehren verworfen.","L'initiative ""Désignation des juges fédéraux par tirage au sort"" n'a pas convaincu à Winkel. Les citoyens de la commune ont refusé le texte avec 70,6 pour cent de non.","Con il 70,6 percento di ""no"", i cittadini del comune di Winkel hanno bocciato l'Iniziativa sulla giustizia"
81,32.6,32.6,67.4,"Bachs ZH","Bachs (ZH)","Bachs ZH","In Bachs hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,4 Prozent verworfen.","Les habitants de Bachs rejettent à 67,4 pour cent des voix l'initiative sur la justice.","I cittadini di Bachs si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 67,4 percento dei voti."
82,33.2,33.2,66.8,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","In Boppelsen hat die Justizinitiative keine Mehrheit gefunden. Auf 66,8 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Boppelsen. Le texte a été rejeté avec 66,8 pour cent de non.","Nel comune di Boppelsen l'Iniziativa sulla giustizia è stata bocciata con il 66,8 percento dei voti."
83,50,0,0,"Buchs ZH","Buchs (ZH)","Buchs ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
84,35.9,35.9,64.1,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Dällikon hat die Justizinitiative mit 64,1 Prozent abgelehnt.","A Dällikon, les habitants disent non à 64,1 pour cent à l'initiative sur la justice.","Da Dällikon è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 64,1 percento dei voti."
85,35.5,35.5,64.5,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","In Dänikon hat die Justizinitiative keine Mehrheit gefunden. Auf 64,5 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Dänikon. Le texte a été rejeté avec 64,5 pour cent de non.","Nel comune di Dänikon l'Iniziativa sulla giustizia è stata bocciata con il 64,5 percento dei voti."
86,50,0,0,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
87,30.9,30.9,69.1,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Hüttikon hat die Justizinitiative mit 69,1 Prozent abgelehnt.","A Hüttikon, les habitants disent non à 69,1 pour cent à l'initiative sur la justice.","Da Hüttikon è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 69,1 percento dei voti."
88,50,0,0,"Neerach ZH","Neerach (ZH)","Neerach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
89,50,0,0,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
90,34.5,34.5,65.5,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,5 Prozent verworfen.","Les habitants de Niederhasli rejettent à 65,5 pour cent des voix l'initiative sur la justice.","I cittadini di Niederhasli si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 65,5 percento dei voti."
91,34.1,34.1,65.9,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Keine Mehrheit für die Justizinitiative in Niederweningen: Mit 948 Nein-Stimmen zu 491 Ja-Stimmen oder 65,9 Prozent hat die Gemeinde das Volksbegehren verworfen.","L'initiative ""Désignation des juges fédéraux par tirage au sort"" n'a pas convaincu à Niederweningen. Les citoyens de la commune ont refusé le texte avec 65,9 pour cent de non.","Con il 65,9 percento di ""no"", i cittadini del comune di Niederweningen hanno bocciato l'Iniziativa sulla giustizia"
92,36,36,64,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","64 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zur Justizinitiative.","Les habitants d'Oberglatt s'opposent à l'initiative ""Désignation des juges fédéraux par tirage au sort"" avec 64 pour cent de non.","No all'Iniziativa sulla giustizia nel comune di Oberglatt: i cittadini hanno bocciato il testo con il 64 percento dei voti."
93,35.8,35.8,64.2,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","In Oberweningen hat die Justizinitiative keine Mehrheit gefunden. Auf 64,2 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Oberweningen. Le texte a été rejeté avec 64,2 pour cent de non.","Nel comune di Oberweningen l'Iniziativa sulla giustizia è stata bocciata con il 64,2 percento dei voti."
94,50,0,0,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
95,50,0,0,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
96,33.5,33.5,66.5,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","Nein zur Justizinitiative in Regensdorf: Mit 3'682 Nein- zu 1'859 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 66,5 Prozent.","C'est non à l'initiative sur la justice à Regensdorf. Les habitants ont refusé le texte à 66,5 pour cent.","A Regensdorf i cittadini hanno respinto, con il 66,5 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio”"
97,50,0,0,"Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
98,33.6,33.6,66.4,"Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Schleinikon hat die Justizinitiative mit 66,4 Prozent abgelehnt.","A Schleinikon, les habitants disent non à 66,4 pour cent à l'initiative sur la justice.","Da Schleinikon è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 66,4 percento dei voti."
99,32.3,32.3,67.7,"Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","In Schöfflisdorf hat die Justizinitiative keine Mehrheit gefunden. Auf 67,7 Prozent der abgegebenen Stimmzettel stand ein Nein.","L'initiative sur la justice n'a pas trouvé de majorité à Schöfflisdorf. Le texte a été rejeté avec 67,7 pour cent de non.","Nel comune di Schöfflisdorf l'Iniziativa sulla giustizia è stata bocciata con il 67,7 percento dei voti."
100,30,30,70,"Stadel ZH","Stadel (ZH)","Stadel ZH","70 Prozent der Stimmbürgerinnen und Stimmbürger von Stadel sagen Nein zur Justizinitiative.","Les habitants de Stadel s'opposent à l'initiative ""Désignation des juges fédéraux par tirage au sort"" avec 70 pour cent de non.","No all'Iniziativa sulla giustizia nel comune di Stadel: i cittadini hanno bocciato il testo con il 70 percento dei voti."
