"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
38,68.1,68.1,31.9,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau hat die Justizinitiative mit 68,1 Prozent Ja-Stimmen angenommen. Rheinau hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Nel comune di Rheinau l'Iniziativa sulla giustizia è stata accettata con il 68,1 percento dei voti. Il comune di Rheinau approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
39,39.2,39.2,60.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat die Justizinitiative keine Mehrheit gefunden. Auf 60,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Thalheim an der Thur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","Nel comune di Thalheim an der Thur l'Iniziativa sulla giustizia è stata bocciata con il 60,8 percento dei voti. Il comune di Thalheim an der Thur bocciando l’iniziativa si è espresso come il suo cantone."
40,53.4,53.4,46.6,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von Trüllikon haben die Justizinitiative angenommen. Trüllikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","A Trüllikon i cittadini hanno accolto, con il 53,4 percento dei voti, l'Iniziativa sulla giustizia. Il comune di Trüllikon approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
41,16.7,16.7,83.3,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zur Justizinitiative in Truttikon. Die Gemeinde hat das Volksbegehren mit 83,3 Prozent abgelehnt. Truttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","Nel comune di Truttikon l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata respinta con il 83,3 percento dei voti. Il comune di Truttikon bocciando l’iniziativa si è espresso come il suo cantone."
43,49.7,49.7,50.3,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 50,3 Prozent verworfen. Volken hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","I cittadini di Volken si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 50,3 percento dei voti. Il comune di Volken bocciando l’iniziativa si è espresso come il suo cantone."
51,34.2,34.2,65.8,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zur Justizinitiative in Bachenbülach: Mit 8'041 Nein- zu 4'174 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 65,8 Prozent. Bachenbülach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","A Bachenbülach i cittadini hanno respinto, con il 65,8 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” Il comune di Bachenbülach bocciando l’iniziativa si è espresso come il suo cantone."
52,61.6,61.6,38.4,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Gemeinde Bassersdorf hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" mit 61,6 Prozent angenommen. Bassersdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Nel comune di Bassersdorf l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata approvata con il 61,6 percento dei voti. Il comune di Bassersdorf approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
53,21.4,21.4,78.6,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat die Justizinitiative mit 78,6 Prozent abgelehnt. Bülach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","Da Bülach è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 78,6 percento dei voti. Il comune di Bülach bocciando l’iniziativa si è espresso come il suo cantone."
54,10.3,10.3,89.7,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur Justizinitiative in Dietlikon: Mit 4'118 Nein- zu 472 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 89,7 Prozent. Dietlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","A Dietlikon i cittadini hanno respinto, con il 89,7 percento dei voti, l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” Il comune di Dietlikon bocciando l’iniziativa si è espresso come il suo cantone."
55,39.1,39.1,60.9,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat die Justizinitiative mit 60,9 Prozent abgelehnt. Eglisau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","Da Eglisau è arrivato un ""no"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno respinto il testo con il 60,9 percento dei voti. Il comune di Eglisau bocciando l’iniziativa si è espresso come il suo cantone."
56,25.7,25.7,74.3,"Embrach ZH","Embrach (ZH)","Embrach ZH","In Embrach hat die Justizinitiative keine Mehrheit gefunden. Auf 74,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Embrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","Nel comune di Embrach l'Iniziativa sulla giustizia è stata bocciata con il 74,3 percento dei voti. Il comune di Embrach bocciando l’iniziativa si è espresso come il suo cantone."
57,33.1,33.1,66.9,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","66,9 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen sagen Nein zur Justizinitiative. Freienstein-Teufen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","No all'Iniziativa sulla giustizia nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 66,9 percento dei voti. Il comune di Freienstein-Teufen bocciando l’iniziativa si è espresso come il suo cantone."
58,80.8,80.8,19.2,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Die Gemeinde Glattfelden hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" mit 80,8 Prozent angenommen. Glattfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Nel comune di Glattfelden l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata approvata con il 80,8 percento dei voti. Il comune di Glattfelden approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
59,72.1,72.1,27.9,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Die Gemeinde Hochfelden hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" mit 72,1 Prozent angenommen. Hochfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Nel comune di Hochfelden l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata approvata con il 72,1 percento dei voti. Il comune di Hochfelden approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
60,59.8,59.8,40.2,"Höri ZH","Höri (ZH)","Höri ZH","Die Gemeinde Höri hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" mit 59,8 Prozent angenommen. Höri hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Nel comune di Höri l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata approvata con il 59,8 percento dei voti. Il comune di Höri approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
61,43.5,43.5,56.5,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 56,5 Prozent verworfen. Hüntwangen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","I cittadini di Hüntwangen si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 56,5 percento dei voti. Il comune di Hüntwangen bocciando l’iniziativa si è espresso come il suo cantone."
62,46.7,46.7,53.3,"Kloten ZH","Kloten (ZH)","Kloten ZH","In Kloten hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 53,3 Prozent verworfen. Kloten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","I cittadini di Kloten si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 53,3 percento dei voti. Il comune di Kloten bocciando l’iniziativa si è espresso come il suo cantone."
63,56.7,56.7,43.3,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Die Gemeinde Lufingen hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" mit 56,7 Prozent angenommen. Lufingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Nel comune di Lufingen l'Iniziativa popolare “Per la designazione dei giudici federali mediante sorteggio” è stata approvata con il 56,7 percento dei voti. Il comune di Lufingen approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
64,31.8,31.8,68.2,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,2 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","I cittadini di Nürensdorf si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 68,2 percento dei voti. Il comune di Nürensdorf bocciando l’iniziativa si è espresso come il suo cantone."
65,84.3,84.3,15.7,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Ja zur Justizinitiative in Oberembrach. Die Gemeinde hat das Volksbegehren mit 84,3 Prozent der Stimmen angenommen. Oberembrach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","Da Oberembrach è arrivato un ""sì"" alle urne per l'Iniziativa sulla giustizia. I cittadini hanno accolto il testo con il 84,3 percento dei voti. Il comune di Oberembrach approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
66,23.7,23.7,76.3,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Keine Mehrheit für die Justizinitiative in Opfikon: Mit 9'899 Nein-Stimmen zu 3'072 Ja-Stimmen oder 76,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","Con il 76,3 percento di ""no"", i cittadini del comune di Opfikon hanno bocciato l'Iniziativa sulla giustizia Il comune di Opfikon bocciando l’iniziativa si è espresso come il suo cantone."
67,86.2,86.2,13.8,"Rafz ZH","Rafz (ZH)","Rafz ZH","86,2 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben die Justizinitiative angenommen. Rafz hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","NA NA","A Rafz i cittadini hanno accolto, con il 86,2 percento dei voti, l'Iniziativa sulla giustizia. Il comune di Rafz approvando l’iniziativa è andato controcorrente rispetto al suo cantone."
68,27.8,27.8,72.2,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","In Rorbas hat die Stimmbevölkerung die Justizinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,2 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","NA NA","I cittadini di Rorbas si sono opposti all'iniziativa sulla giustizia. Il testo è stato respinto con il 72,2 percento dei voti. Il comune di Rorbas bocciando l’iniziativa si è espresso come il suo cantone."
